split_id,filter_id,alpha,rho,output_weight_contrast,strongest_positive
16,1,0.00624370900914073,1.9442307949066162,2.581395149230957,False
16,2,0.010810194537043571,2.171513557434082,2.647505760192871,True
16,3,0.008671090006828308,0.6210841536521912,-2.155299425125122,False
16,4,0.007873148657381535,1.991257667541504,-1.7990204095840454,False
17,0,0.019168075174093246,1.415217638015747,8.186762809753418,False
17,1,0.010425999760627747,1.1792759895324707,-6.44005012512207,False
17,2,0.0605916753411293,1.1469206809997559,-6.661287307739258,False
17,3,0.02088870480656624,1.2894610166549683,8.838220596313477,True
18,0,0.007273687981069088,1.955735683441162,3.402043342590332,True
18,1,0.010256513021886349,0.8302380442619324,0.7328698635101318,False
18,2,0.007866219617426395,4.3198018074035645,1.3168810606002808,False
19,0,0.01747150346636772,2.299781084060669,-2.106943368911743,False
19,1,0.00817420519888401,0.6057139039039612,0.849947988986969,False
19,2,0.01599632203578949,0.5674830079078674,2.9995486736297607,True
19,3,0.007017820607870817,3.260573387145996,2.7009572982788086,False
20,0,0.023691870272159576,2.8760101795196533,4.59830379486084,False
20,1,0.02542068064212799,1.6076403856277466,5.3844895362854,True
20,2,0.0038537869695574045,1.7174816131591797,-3.206953525543213,False
20,3,0.008616716600954533,2.9244837760925293,4.8512468338012695,False
20,4,0.013108039274811745,2.0414276123046875,-5.4932942390441895,False
21,0,0.01896239072084427,1.7776635885238647,5.765565872192383,True
21,1,0.008621972985565662,1.2538204193115234,-5.31460428237915,False
21,2,0.027913184836506844,0.6736001372337341,-4.354824066162109,False
21,3,0.00913984701037407,1.4505648612976074,5.191318511962891,False
22,0,0.006196583155542612,1.3147032260894775,-8.16090202331543,False
22,1,0.00935152918100357,2.0153756141662598,-6.776658535003662,False
22,2,0.012645632959902287,2.5307369232177734,7.943783283233643,True
22,3,0.002720218151807785,0.9309343695640564,-5.479084014892578,False
22,4,0.007499950472265482,1.3814287185668945,-5.806009292602539,False
23,0,0.0074643236584961414,0.9000383615493774,3.1665749549865723,False
23,1,0.008348792791366577,2.0455455780029297,3.993776798248291,False
23,2,0.007088657468557358,5.557938098907471,-3.2372331619262695,False
23,3,0.018397612497210503,1.75216543674469,4.055087089538574,True
23,4,0.0048592593520879745,2.9406793117523193,-4.135374546051025,False
24,0,0.010359412059187889,2.504808187484741,1.4254553318023682,True
24,1,0.012795885093510151,0.45572346448898315,-0.8939732313156128,False
24,2,0.00998945813626051,0.4866750240325928,1.1180219650268555,False
24,3,0.00860152393579483,0.36605072021484375,-0.5833434462547302,False
24,4,0.007988088764250278,0.9517478346824646,-1.3191602230072021,False
25,0,0.008966624736785889,1.731817364692688,1.2162775993347168,True
25,1,0.008545885793864727,2.2285256385803223,-1.036910057067871,False
25,2,0.011240903288125992,0.5352922677993774,0.08894892036914825,False
25,3,0.008806733414530754,1.2954065799713135,-0.8516045808792114,False
26,0,0.012173398397862911,0.5294895768165588,0.1200832799077034,False
26,1,0.006130271591246128,2.405313730239868,1.9444384574890137,False
26,2,0.013873050920665264,1.1177873611450195,1.9352328777313232,False
26,3,0.007942287251353264,1.136619210243225,2.2737038135528564,True
26,4,0.010034486651420593,0.8828485608100891,1.0954935550689697,False
27,0,0.008977861143648624,3.6108157634735107,-4.728483200073242,False
27,1,0.03269602730870247,1.1140971183776855,3.89569091796875,False
27,2,0.009779779240489006,0.9268084168434143,-2.420477867126465,False
27,3,0.0036364307161420584,4.476674556732178,4.699838638305664,True
27,4,0.013627640902996063,2.043458938598633,-4.5890302658081055,False
28,0,0.0020054737105965614,2.6820919513702393,6.469193458557129,True
28,1,0.006459485739469528,0.31512650847435,3.218362331390381,False
28,2,0.009875057265162468,0.9974240660667419,3.284233570098877,False
29,0,0.009782536886632442,3.596830368041992,4.177560806274414,True
29,1,0.004326688125729561,0.968000590801239,-5.273770332336426,False
29,2,0.0125753004103899,1.2447080612182617,-0.08670877665281296,False
29,3,0.006471581757068634,1.367666482925415,-5.217906951904297,False
30,0,0.0069693406112492085,3.5167431831359863,5.887017250061035,True
30,1,0.01236181240528822,0.6864044070243835,-0.10822255164384842,False
30,2,0.010841199196875095,2.23226261138916,4.25725793838501,False
30,3,0.003547877073287964,2.0390732288360596,-4.424517631530762,False
31,0,0.007748084142804146,2.3035542964935303,-3.136054039001465,False
31,1,0.005485292989760637,3.9374406337738037,5.422893524169922,True
31,2,0.020450325682759285,1.3833316564559937,-3.383643865585327,False
31,3,0.002810955047607422,3.942307472229004,2.2240071296691895,False
31,4,0.0038603474386036396,1.613691806793213,-2.804849147796631,False
32,0,0.01154661737382412,0.753246009349823,-0.20066407322883606,False
32,1,0.010932361707091331,0.47238820791244507,-2.6829729080200195,False
32,2,0.00888871680945158,2.80547833442688,1.962325096130371,True
32,3,0.00910727959126234,1.5653433799743652,1.706689476966858,False
32,4,0.013052442111074924,2.2547824382781982,-0.14226427674293518,False
33,0,0.00968125555664301,0.7280188798904419,5.218466281890869,False
33,1,0.010603264905512333,1.9678953886032104,-5.190533638000488,False
33,2,0.016522612422704697,2.6061413288116455,5.342735290527344,False
33,3,0.020631926134228706,1.3117220401763916,5.476961612701416,False
33,4,0.02068776823580265,1.2737996578216553,5.674226760864258,True
34,0,0.010227477177977562,0.7894706130027771,2.618396759033203,False
34,1,0.006763279903680086,1.4370909929275513,2.9041543006896973,True
34,2,0.007810838986188173,1.0001046657562256,-1.3516689538955688,False
34,3,0.012513641268014908,0.5290076732635498,-3.0879297256469727,False
35,0,0.00858707632869482,1.257446527481079,5.5745625495910645,True
35,1,0.009952319785952568,0.5131779313087463,-5.196359634399414,False
35,2,0.027198120951652527,1.056606650352478,-4.977922439575195,False
35,3,0.004854790400713682,1.3381932973861694,4.540329933166504,False
35,4,0.0113100316375494,1.226560115814209,0.22997072339057922,False
36,0,0.025904128327965736,2.6738104820251465,6.243261814117432,True
36,1,0.012528333812952042,2.4275619983673096,-0.04469313099980354,False
36,2,0.010967431589961052,1.1205617189407349,4.660517692565918,False
36,3,0.011580321006476879,1.4127447605133057,-3.803905725479126,False
37,0,0.004567258059978485,0.717675507068634,-1.8025834560394287,False
37,1,0.010646140202879906,2.8389737606048584,2.2699813842773438,True
37,2,0.007519877981394529,0.48492559790611267,-2.3033199310302734,False
38,0,0.007524897810071707,1.6588661670684814,-5.201269626617432,False
38,1,0.013169805519282818,0.6454209685325623,3.2965173721313477,False
38,2,0.013737647794187069,1.9165621995925903,6.332337379455566,True
38,3,0.005108413752168417,0.9976940751075745,-5.58655309677124,False
39,0,0.011874032206833363,0.15839459002017975,0.21160034835338593,False
39,1,0.011188819073140621,1.726020336151123,-3.1910793781280518,False
39,2,0.014991993084549904,0.9038177728652954,6.339322566986084,True
39,3,0.008614549413323402,2.0441477298736572,-2.0169577598571777,False
39,4,0.010837150737643242,3.110926628112793,5.0291852951049805,False
40,0,0.008709791116416454,0.9199002385139465,0.49664899706840515,True
40,1,0.01094521302729845,0.7211020588874817,0.3838662803173065,False
40,2,0.008730382658541203,0.48335957527160645,0.28024715185165405,False
40,3,0.00936264917254448,0.8190867900848389,-0.590273916721344,False
41,0,0.011503469198942184,1.5608032941818237,5.017460823059082,True
41,1,0.007574262097477913,1.5696485042572021,3.5112977027893066,False
41,2,0.006826527416706085,3.266373872756958,-4.404003143310547,False
41,3,0.016015706583857536,3.5937860012054443,4.056128978729248,False
41,4,0.008839020505547523,1.4494565725326538,-3.0779671669006348,False
42,0,0.006220688112080097,3.441833257675171,5.845170021057129,False
42,1,0.020972345024347305,2.0760891437530518,8.568965911865234,True
42,2,0.010219915769994259,0.5024989247322083,4.137609481811523,False
43,0,0.013056675903499126,1.0285978317260742,-2.382021427154541,False
43,1,0.008612183853983879,0.5026416182518005,1.090049386024475,False
43,2,0.006829460151493549,2.6322696208953857,2.9652557373046875,True
43,3,0.00873186532407999,1.5522146224975586,2.2445547580718994,False
43,4,0.011235959827899933,2.1254122257232666,-2.8312551975250244,False
44,0,0.005469202063977718,1.664497971534729,5.537220001220703,False
44,1,0.004510901402682066,1.7911165952682495,-4.49573278427124,False
44,2,0.0059491596184670925,3.2487056255340576,6.039384841918945,True
45,0,0.010384692810475826,0.5098212361335754,-0.44889700412750244,False
45,1,0.009034402668476105,1.5097973346710205,0.6838418841362,True
45,2,0.01261521689593792,0.2195255607366562,0.2175024151802063,False
45,3,0.008277323096990585,0.38828060030937195,0.33479565382003784,False
46,0,0.029622936621308327,0.48954784870147705,4.326044082641602,False
46,1,0.013199517503380775,1.517359972000122,-0.12755149602890015,False
46,2,0.007560389116406441,3.3627090454101562,7.721650123596191,True
47,0,0.03217080980539322,2.287531852722168,8.039213180541992,True
47,1,0.04397018626332283,1.720041275024414,-5.468288421630859,False
47,2,0.023762864992022514,2.7386281490325928,6.256333351135254,False
47,3,0.01145479828119278,0.728390634059906,-0.007934722118079662,False
48,0,0.011266445741057396,1.1908676624298096,-0.2753424048423767,False
48,1,0.0096309008076787,0.3275936543941498,-0.523212194442749,False
48,2,0.009633751586079597,0.6838269829750061,0.24414658546447754,False
48,3,0.010065792128443718,0.8183251619338989,-1.1177939176559448,False
48,4,0.009314306080341339,0.6486572027206421,0.421109676361084,True
49,0,0.008538499474525452,1.8800241947174072,-4.243391990661621,False
49,1,0.030727695673704147,1.0980072021484375,-4.799912452697754,False
49,2,0.008140863850712776,1.1854431629180908,0.705655574798584,False
49,3,0.005939951166510582,4.674561023712158,4.601354122161865,False
49,4,0.019954616203904152,2.0969254970550537,6.414327144622803,True
50,0,0.009117026813328266,0.6403059363365173,1.0053577423095703,True
50,1,0.008725841529667377,1.3067837953567505,0.8095197677612305,False
50,2,0.010700135491788387,0.29215770959854126,-0.15468314290046692,False
50,3,0.010326544754207134,0.3793845474720001,-0.8483741879463196,False
50,4,0.009553027339279652,0.44246259331703186,0.457612544298172,False
51,0,0.017840756103396416,1.774214744567871,6.822360038757324,True
51,1,0.007434151601046324,1.991236686706543,6.5655107498168945,False
51,2,0.039735108613967896,0.9243445992469788,-3.7648749351501465,False
51,3,0.004034057725220919,1.0973141193389893,-3.5782063007354736,False
51,4,0.012445573695003986,0.7769914865493774,-3.6741843223571777,False
52,0,0.012362056411802769,0.49866220355033875,-4.010584354400635,False
52,1,0.009536455385386944,2.7526743412017822,2.692086696624756,False
52,2,0.005302508361637592,1.5179201364517212,3.319124698638916,True
53,0,0.003459091065451503,1.6541494131088257,-4.5919976234436035,False
53,1,0.02421509101986885,1.1636416912078857,-7.871175289154053,False
53,2,0.016864802688360214,2.6746344566345215,9.526546478271484,True
53,3,0.08074735105037689,1.5851715803146362,-12.380216598510742,False
54,0,0.006273350212723017,3.6081302165985107,3.9506258964538574,True
54,1,0.011834514327347279,1.6370538473129272,-3.523242950439453,False
54,2,0.008426438085734844,0.5473049879074097,0.6178616285324097,False
54,3,0.013121623545885086,1.2166136503219604,-0.1471664011478424,False
55,0,0.009497301653027534,4.854094505310059,5.643307209014893,True
55,1,0.0075178430415689945,0.3613359034061432,0.028853222727775574,False
55,2,0.04676100239157677,2.682574987411499,-6.768438339233398,False
56,0,0.012761061079800129,0.43150585889816284,-1.6220799684524536,False
56,1,0.007805659901350737,0.9534255862236023,2.3351168632507324,True
56,2,0.013188348151743412,0.1839205026626587,-1.0177686214447021,False
57,0,0.014357584528625011,1.9646148681640625,3.797030448913574,False
57,1,0.005965477786958218,3.6251657009124756,6.414599418640137,True
57,2,0.011859835125505924,0.6512792110443115,2.214115619659424,False
57,3,0.010065341368317604,2.630851984024048,4.847387313842773,False
57,4,0.0054333945736289024,2.841761589050293,-5.967736721038818,False
58,0,0.013987058773636818,2.16162109375,-4.560895919799805,False
58,1,0.006699326913803816,1.0031784772872925,-7.02183723449707,False
58,2,0.006308102514594793,1.476648211479187,8.016619682312012,True
58,3,0.013708598911762238,1.0134062767028809,6.8681440353393555,False
58,4,0.010257869027554989,1.5074403285980225,-6.83414363861084,False
59,0,0.01006750762462616,0.7441807389259338,0.18040522933006287,False
59,1,0.0086873359978199,0.5441073179244995,0.9909698963165283,True
59,2,0.011484728194773197,1.1032788753509521,-0.5733338594436646,False
59,3,0.011045069433748722,0.8723798394203186,0.1176128089427948,False
60,0,0.008393051102757454,1.550542950630188,5.036088943481445,True
60,1,0.0075242710299789906,1.2004276514053345,4.146600723266602,False
60,2,0.01816047541797161,1.3840974569320679,-3.815235137939453,False
60,3,0.013303297571837902,2.1932201385498047,4.720369815826416,False
60,4,0.026191972196102142,0.6904581189155579,-3.776766300201416,False
61,0,0.008870738558471203,2.4723329544067383,-2.9964308738708496,False
61,1,0.007542707026004791,3.3171374797821045,5.537261962890625,True
61,2,0.011370898224413395,0.2926604747772217,-0.08451241254806519,False
61,3,0.011872885748744011,0.230072021484375,0.050931595265865326,False
62,0,0.008995961397886276,1.6317886114120483,3.878812789916992,True
62,1,0.006955365650355816,0.9562940001487732,3.238055944442749,False
62,2,0.006458974909037352,1.6897023916244507,-3.830986261367798,False
62,3,0.01043623872101307,1.8152698278427124,1.9096333980560303,False
63,0,0.009464344009757042,1.1103017330169678,4.1563005447387695,False
63,1,0.01809031143784523,1.408760905265808,6.0849714279174805,False
63,2,0.012975025922060013,1.412114143371582,3.9336299896240234,False
63,3,0.018077056854963303,3.865286350250244,7.027224540710449,True
64,0,0.038368016481399536,3.412611246109009,6.641106605529785,True
64,1,0.01184226293116808,0.15087994933128357,0.04703880473971367,False
64,2,0.030685124918818474,0.8827273845672607,-5.376265048980713,False
65,0,0.01072569191455841,0.350628137588501,2.0137178897857666,True
65,1,0.008440305478870869,2.4022347927093506,1.4373854398727417,False
65,2,0.006287720985710621,0.6961544156074524,-1.9735097885131836,False
66,0,0.018059592694044113,1.0826036930084229,-7.490670680999756,False
66,1,0.006317833438515663,0.6783321499824524,5.928162574768066,True
66,2,0.003923201933503151,1.2134779691696167,3.444962501525879,False
66,3,0.008218822069466114,1.3085949420928955,-1.1190624237060547,False
66,4,0.027853529900312424,2.573573350906372,-5.753331184387207,False
67,0,0.022565362975001335,1.2611136436462402,7.103855133056641,False
67,1,0.0223433505743742,1.8344558477401733,7.415214538574219,True
67,2,0.013816139660775661,0.8822161555290222,5.208951950073242,False
67,3,0.022802967578172684,2.3781092166900635,5.758509635925293,False
68,0,0.004097451455891132,0.899299681186676,5.257412910461426,True
68,1,0.0018391773337498307,2.71802020072937,3.8828067779541016,False
68,2,0.012747630476951599,0.7913292646408081,-0.20251604914665222,False
69,0,0.012898902408778667,1.1909383535385132,-3.50100040435791,False
69,1,0.041659582406282425,1.7976067066192627,-6.507572174072266,False
69,2,0.02019277960062027,2.789095640182495,9.786701202392578,True
69,3,0.005749676842242479,1.6145012378692627,5.056729316711426,False
69,4,0.014122352935373783,1.247545599937439,4.6231865882873535,False
70,0,0.004567260388284922,0.6811505556106567,2.7288777828216553,True
70,1,0.007163907401263714,1.9655297994613647,-1.829776406288147,False
70,2,0.007895050570368767,0.9371530413627625,-2.12660813331604,False
71,0,0.01698324829339981,1.3576443195343018,8.21957778930664,True
71,1,0.010209613479673862,0.9909118413925171,-5.660646438598633,False
71,2,0.0031902622431516647,2.1045727729797363,-4.51283597946167,False
71,3,0.015156087465584278,1.2684624195098877,-5.8670759201049805,False
71,4,0.014291630126535892,1.0573596954345703,8.01856517791748,False
72,0,0.01591065339744091,0.5038360357284546,1.8973495960235596,False
72,1,0.010909050703048706,3.2371764183044434,5.054302215576172,True
72,2,0.017917873337864876,2.5472636222839355,-4.5061211585998535,False
72,3,0.015579075552523136,1.0799229145050049,2.7794089317321777,False
72,4,0.008998681791126728,3.64711856842041,-3.651792049407959,False
73,0,0.005480324383825064,2.615990161895752,-3.0063247680664062,False
73,1,0.017518024891614914,2.240971326828003,3.23976469039917,False
73,2,0.007847270928323269,2.9364383220672607,5.080153465270996,True
73,3,0.005571641959249973,2.2600200176239014,-3.299163818359375,False
73,4,0.009949618950486183,1.5652813911437988,-3.594902992248535,False
74,0,0.009441260248422623,1.2395918369293213,3.104391574859619,False
74,1,0.01871064491569996,1.958408236503601,-5.086427688598633,False
74,2,0.008529837243258953,4.183126926422119,7.72511100769043,True
75,0,0.011275489814579487,2.481564521789551,7.006711483001709,True
75,1,0.03370479494333267,3.1393613815307617,-4.680027008056641,False
75,2,0.010040408000349998,2.1031460762023926,6.555956840515137,False
75,3,0.003972403705120087,2.7213668823242188,-2.8886165618896484,False
75,4,0.026029380038380623,2.321160316467285,-4.717498302459717,False
76,0,0.020421359688043594,1.6604440212249756,-5.116340160369873,False
76,1,0.01691729947924614,1.013458251953125,-5.653841972351074,False
76,2,0.01894395798444748,1.6507169008255005,7.431299209594727,True
77,0,0.02169473096728325,1.2141534090042114,-4.571572303771973,False
77,1,0.007321564946323633,2.415792465209961,4.715360641479492,True
77,2,0.020150424912571907,1.899336338043213,-3.7404322624206543,False
77,3,0.019488109275698662,0.5980561375617981,-4.424686431884766,False
77,4,0.0359046645462513,1.1573576927185059,-4.377529144287109,False
78,0,0.006121104117482901,1.9455251693725586,1.9377589225769043,True
78,1,0.008379315957427025,1.3069372177124023,-0.9807949662208557,False
78,2,0.009891925379633904,0.7610341310501099,-0.3037078082561493,False
78,3,0.011939775198698044,0.8827816843986511,0.07726319134235382,False
78,4,0.012706665322184563,1.844388723373413,0.24018298089504242,False
79,0,0.00891239382326603,2.564850091934204,4.730504989624023,True
79,1,0.012408915907144547,0.4364231526851654,-0.13652950525283813,False
79,2,0.011608900502324104,0.5749755501747131,-0.4510347545146942,False
80,0,0.007085070945322514,0.664117157459259,2.301206111907959,True
80,1,0.013666178099811077,0.6241346001625061,-1.7130045890808105,False
80,2,0.009430363774299622,0.4514288008213043,-1.2121100425720215,False
80,3,0.01606615260243416,0.3668111264705658,-1.7388702630996704,False
80,4,0.011649605818092823,0.44751524925231934,-0.07228769361972809,False
81,0,0.008988125249743462,0.9725269675254822,2.830169200897217,False
81,1,0.011859003454446793,1.830378532409668,2.631831645965576,False
81,2,0.010708842426538467,1.1427466869354248,4.335123538970947,True
81,3,0.010416224598884583,1.359371304512024,3.554896831512451,False
81,4,0.019982652738690376,2.834099292755127,3.8203301429748535,False
82,0,0.008937912061810493,2.2680764198303223,4.451208114624023,False
82,1,0.024164069443941116,0.8981050848960876,-4.421478271484375,False
82,2,0.006631217896938324,1.564447283744812,4.912006855010986,True
82,3,0.01058749295771122,0.573837161064148,-3.5451443195343018,False
82,4,0.005312275607138872,3.5702309608459473,-4.534245491027832,False
83,0,0.004801636096090078,1.0719687938690186,-2.3554577827453613,False
83,1,0.006479150149971247,2.5516538619995117,3.668271064758301,True
83,2,0.008548625744879246,0.5929715633392334,3.3850250244140625,False
84,0,0.06532011926174164,2.22233510017395,-7.026078224182129,False
84,1,0.046207599341869354,3.154618263244629,7.572593688964844,True
84,2,0.024298181757330894,3.0440430641174316,-7.730247974395752,False
85,0,0.008678233250975609,0.5608460307121277,-0.7861928939819336,False
85,1,0.011429749429225922,0.141398623585701,0.6031816005706787,True
85,2,0.010191651061177254,0.4208269417285919,-0.2814107835292816,False
86,0,0.00652807904407382,1.4886915683746338,5.9141693115234375,True
86,1,0.011695395223796368,1.465307354927063,0.19054578244686127,False
86,2,0.013052277266979218,3.838811159133911,5.50919246673584,False
87,0,0.00971886608749628,1.2257791757583618,2.701035499572754,True
87,1,0.014403955079615116,1.9527634382247925,2.585981845855713,False
87,2,0.011311892420053482,1.2557696104049683,0.9364957213401794,False
88,0,0.011183238588273525,0.6942672729492188,-4.286861419677734,False
88,1,0.005465169902890921,0.7339264750480652,-4.881757736206055,False
88,2,0.008455051109194756,1.5175718069076538,-2.8858587741851807,False
88,3,0.005630876868963242,3.9241254329681396,4.111861228942871,True
89,0,0.013581478968262672,1.4893596172332764,5.23049783706665,True
89,1,0.007688695099204779,1.7962613105773926,4.594135284423828,False
89,2,0.011478851549327374,2.4422035217285156,4.282132625579834,False
90,0,0.011234153062105179,3.7018604278564453,5.8807830810546875,True
90,1,0.01005827821791172,0.574628472328186,3.2023873329162598,False
90,2,0.009651051834225655,0.9403528571128845,3.4688913822174072,False
90,3,0.030768772587180138,1.46450936794281,-5.067108631134033,False
90,4,0.024028507992625237,1.247722864151001,-4.689643383026123,False
91,0,0.014440731145441532,3.1749825477600098,5.690229892730713,True
91,1,0.009902121499180794,2.152996063232422,-6.057760238647461,False
91,2,0.008414624258875847,1.0138731002807617,-2.6692702770233154,False
92,0,0.01822957582771778,2.913856267929077,10.786125183105469,True
92,1,0.011119763366878033,1.5388855934143066,9.967297554016113,False
92,2,0.01230428647249937,0.4067769944667816,0.02174282632768154,False
92,3,0.01334605272859335,2.163760185241699,-0.13220566511154175,False
93,0,0.01162128895521164,2.1581993103027344,3.1533005237579346,False
93,1,0.009173063561320305,1.0255615711212158,3.8820624351501465,False
93,2,0.04967188090085983,1.551191806793213,5.118912696838379,False
93,3,0.009241054765880108,0.9095422029495239,2.950042486190796,False
93,4,0.00605907803401351,3.225189208984375,6.2241082191467285,True
94,0,0.015882866457104683,0.881594717502594,-2.6443488597869873,False
94,1,0.005709471181035042,1.005161166191101,2.660369873046875,False
94,2,0.011152971535921097,1.5978357791900635,-3.170612335205078,False
94,3,0.014231666922569275,0.6898301243782043,-3.1768341064453125,False
94,4,0.010617826133966446,2.952338457107544,3.0050058364868164,True
95,0,0.006947068031877279,0.1535777449607849,-0.40210527181625366,False
95,1,0.011252474039793015,0.9017214179039001,-1.7674046754837036,False
95,2,0.01756698079407215,1.4524633884429932,5.4527177810668945,True
95,3,0.022837582975625992,0.9528879523277283,-2.997774124145508,False
96,0,0.010322831571102142,0.3138628900051117,-1.3886120319366455,False
96,1,0.011506103910505772,0.4291709065437317,1.4806756973266602,True
96,2,0.009728916920721531,1.3082630634307861,-1.5112181901931763,False
97,0,0.010005415417253971,3.8029890060424805,5.390190124511719,False
97,1,0.0027735268231481314,1.817487359046936,-5.055138111114502,False
97,2,0.01618790626525879,1.3647769689559937,6.669824600219727,True
97,3,0.01593930460512638,0.2678225338459015,2.366253614425659,False
98,0,0.011264611966907978,1.160262942314148,4.2784624099731445,True
98,1,0.012243949808180332,0.3445242941379547,-0.2305126041173935,False
98,2,0.011667204089462757,2.170684576034546,-3.6858162879943848,False
98,3,0.030489999800920486,0.7281941175460815,3.5972578525543213,False
98,4,0.011974725872278214,1.0671852827072144,3.0782294273376465,False
99,0,0.004954853095114231,1.2678654193878174,-3.1300301551818848,False
99,1,0.010858696885406971,3.8116397857666016,4.702941417694092,True
99,2,0.010406266897916794,0.7761031985282898,2.9953060150146484,False
99,3,0.007387927733361721,1.0124258995056152,-4.199350357055664,False
99,4,0.012078693136572838,0.7324685454368591,3.5404038429260254,False
