split_id,donor_id,y_true,filter_id,frequency,n_selected_cells,n_cells,response_threshold,training_donors
70,a_4a,1,0,0.00965,193,20000,23.593772888183594,a_002;a_004;a_006;a_007;a_009;a_010;a_012;a_2b;a_4b
71,a_004,0,4,0.0002,4,20000,11.479917526245117,a_001;a_003;a_009;a_012;a_2a;a_2b;a_3a;a_4b;a_5a;a_5b
71,a_005,1,4,0.0083,166,20000,11.479917526245117,a_001;a_003;a_009;a_012;a_2a;a_2b;a_3a;a_4b;a_5a;a_5b
71,a_007,1,4,0.0002,4,20000,11.479917526245117,a_001;a_003;a_009;a_012;a_2a;a_2b;a_3a;a_4b;a_5a;a_5b
71,a_011,0,4,0.0001,2,20000,11.479917526245117,a_001;a_003;a_009;a_012;a_2a;a_2b;a_3a;a_4b;a_5a;a_5b
71,a_1a,0,4,0.0008,16,20000,11.479917526245117,a_001;a_003;a_009;a_012;a_2a;a_2b;a_3a;a_4b;a_5a;a_5b
71,a_3b,0,4,0.0001,2,20000,11.479917526245117,a_001;a_003;a_009;a_012;a_2a;a_2b;a_3a;a_4b;a_5a;a_5b
72,a_004,0,0,0.00065,13,20000,14.841238021850586,a_001;a_006;a_007;a_009;a_010;a_012;a_1a;a_3a;a_5a;a_5b
72,a_005,1,0,0.0153,306,20000,14.841238021850586,a_001;a_006;a_007;a_009;a_010;a_012;a_1a;a_3a;a_5a;a_5b
72,a_2a,0,0,0.00055,11,20000,14.841238021850586,a_001;a_006;a_007;a_009;a_010;a_012;a_1a;a_3a;a_5a;a_5b
72,a_2b,0,0,0.0005,10,20000,14.841238021850586,a_001;a_006;a_007;a_009;a_010;a_012;a_1a;a_3a;a_5a;a_5b
72,a_3b,0,0,0.0002,4,20000,14.841238021850586,a_001;a_006;a_007;a_009;a_010;a_012;a_1a;a_3a;a_5a;a_5b
72,a_4b,1,0,0.0023,46,20000,14.841238021850586,a_001;a_006;a_007;a_009;a_010;a_012;a_1a;a_3a;a_5a;a_5b
73,a_001,1,2,0.0001,2,20000,20.782196044921875,a_005;a_006;a_007;a_009;a_010;a_012;a_1a;a_3a;a_4b
73,a_003,0,2,0.00025,5,20000,20.782196044921875,a_005;a_006;a_007;a_009;a_010;a_012;a_1a;a_3a;a_4b
73,a_011,0,2,0.0,0,20000,20.782196044921875,a_005;a_006;a_007;a_009;a_010;a_012;a_1a;a_3a;a_4b
73,a_2b,0,2,0.00045,9,20000,20.782196044921875,a_005;a_006;a_007;a_009;a_010;a_012;a_1a;a_3a;a_4b
73,a_3b,0,2,5e-05,1,20000,20.782196044921875,a_005;a_006;a_007;a_009;a_010;a_012;a_1a;a_3a;a_4b
73,a_5a,1,2,0.0098,196,20000,20.782196044921875,a_005;a_006;a_007;a_009;a_010;a_012;a_1a;a_3a;a_4b
74,a_001,1,0,0.00015,3,20000,18.029376983642578,a_002;a_004;a_006;a_007;a_010;a_3a;a_3b;a_4a;a_4b
74,a_003,0,0,0.00045,9,20000,18.029376983642578,a_002;a_004;a_006;a_007;a_010;a_3a;a_3b;a_4a;a_4b
74,a_009,0,0,0.0,0,20000,18.029376983642578,a_002;a_004;a_006;a_007;a_010;a_3a;a_3b;a_4a;a_4b
74,a_012,1,0,0.00065,13,20000,18.029376983642578,a_002;a_004;a_006;a_007;a_010;a_3a;a_3b;a_4a;a_4b
74,a_1a,0,0,0.0005,10,20000,18.029376983642578,a_002;a_004;a_006;a_007;a_010;a_3a;a_3b;a_4a;a_4b
74,a_2a,0,0,0.00025,5,20000,18.029376983642578,a_002;a_004;a_006;a_007;a_010;a_3a;a_3b;a_4a;a_4b
75,a_004,0,2,0.0006,12,20000,22.213167190551758,a_001;a_002;a_003;a_010;a_011;a_012;a_3a;a_4b;a_5b
75,a_005,1,2,0.01355,271,20000,22.213167190551758,a_001;a_002;a_003;a_010;a_011;a_012;a_3a;a_4b;a_5b
75,a_007,1,2,0.0002,4,20000,22.213167190551758,a_001;a_002;a_003;a_010;a_011;a_012;a_3a;a_4b;a_5b
75,a_1a,0,2,0.0014,28,20000,22.213167190551758,a_001;a_002;a_003;a_010;a_011;a_012;a_3a;a_4b;a_5b
75,a_2a,0,2,0.00105,21,20000,22.213167190551758,a_001;a_002;a_003;a_010;a_011;a_012;a_3a;a_4b;a_5b
75,a_2b,0,2,0.00085,17,20000,22.213167190551758,a_001;a_002;a_003;a_010;a_011;a_012;a_3a;a_4b;a_5b
76,a_009,0,0,0.0,0,20000,11.141008377075195,a_001;a_002;a_004;a_006;a_007;a_012;a_2a;a_3b;a_4b
76,a_011,0,0,0.0002,4,20000,11.141008377075195,a_001;a_002;a_004;a_006;a_007;a_012;a_2a;a_3b;a_4b
76,a_1a,0,0,0.0012,24,20000,11.141008377075195,a_001;a_002;a_004;a_006;a_007;a_012;a_2a;a_3b;a_4b
76,a_3a,0,0,0.00025,5,20000,11.141008377075195,a_001;a_002;a_004;a_006;a_007;a_012;a_2a;a_3b;a_4b
76,a_4a,1,0,0.0081,162,20000,11.141008377075195,a_001;a_002;a_004;a_006;a_007;a_012;a_2a;a_3b;a_4b
76,a_5b,1,0,0.01535,307,20000,11.141008377075195,a_001;a_002;a_004;a_006;a_007;a_012;a_2a;a_3b;a_4b
77,a_001,1,2,0.0001,2,20000,20.181880950927734,a_002;a_003;a_004;a_005;a_007;a_010;a_012;a_1a;a_2a;a_4b
77,a_006,0,2,0.0,0,20000,20.181880950927734,a_002;a_003;a_004;a_005;a_007;a_010;a_012;a_1a;a_2a;a_4b
77,a_011,0,2,0.0,0,20000,20.181880950927734,a_002;a_003;a_004;a_005;a_007;a_010;a_012;a_1a;a_2a;a_4b
77,a_3a,0,2,5e-05,1,20000,20.181880950927734,a_002;a_003;a_004;a_005;a_007;a_010;a_012;a_1a;a_2a;a_4b
77,a_3b,0,2,0.0,0,20000,20.181880950927734,a_002;a_003;a_004;a_005;a_007;a_010;a_012;a_1a;a_2a;a_4b
77,a_4a,1,2,0.00655,131,20000,20.181880950927734,a_002;a_003;a_004;a_005;a_007;a_010;a_012;a_1a;a_2a;a_4b
78,a_002,1,1,0.0087,174,20000,12.916208267211914,a_001;a_005;a_006;a_007;a_1a;a_2a;a_3a;a_4b;a_5b
78,a_003,0,1,0.00065,13,20000,12.916208267211914,a_001;a_005;a_006;a_007;a_1a;a_2a;a_3a;a_4b;a_5b
78,a_009,0,1,0.0,0,20000,12.916208267211914,a_001;a_005;a_006;a_007;a_1a;a_2a;a_3a;a_4b;a_5b
78,a_012,1,1,0.0013,26,20000,12.916208267211914,a_001;a_005;a_006;a_007;a_1a;a_2a;a_3a;a_4b;a_5b
78,a_2b,0,1,0.00025,5,20000,12.916208267211914,a_001;a_005;a_006;a_007;a_1a;a_2a;a_3a;a_4b;a_5b
78,a_3b,0,1,5e-05,1,20000,12.916208267211914,a_001;a_005;a_006;a_007;a_1a;a_2a;a_3a;a_4b;a_5b
79,a_002,1,1,0.016,320,20000,25.62895393371582,a_001;a_005;a_007;a_009;a_010;a_1a;a_2a;a_3b;a_4b;a_5b
79,a_004,0,1,0.00035,7,20000,25.62895393371582,a_001;a_005;a_007;a_009;a_010;a_1a;a_2a;a_3b;a_4b;a_5b
79,a_011,0,1,0.00015,3,20000,25.62895393371582,a_001;a_005;a_007;a_009;a_010;a_1a;a_2a;a_3b;a_4b;a_5b
79,a_2b,0,1,0.0004,8,20000,25.62895393371582,a_001;a_005;a_007;a_009;a_010;a_1a;a_2a;a_3b;a_4b;a_5b
79,a_3a,0,1,0.0002,4,20000,25.62895393371582,a_001;a_005;a_007;a_009;a_010;a_1a;a_2a;a_3b;a_4b;a_5b
79,a_5a,1,1,0.0148,296,20000,25.62895393371582,a_001;a_005;a_007;a_009;a_010;a_1a;a_2a;a_3b;a_4b;a_5b
80,a_007,1,2,0.0002,4,20000,10.675504684448242,a_001;a_003;a_004;a_005;a_006;a_2b;a_3a;a_4a;a_4b;a_5b
80,a_009,0,2,0.0,0,20000,10.675504684448242,a_001;a_003;a_004;a_005;a_006;a_2b;a_3a;a_4a;a_4b;a_5b
80,a_011,0,2,5e-05,1,20000,10.675504684448242,a_001;a_003;a_004;a_005;a_006;a_2b;a_3a;a_4a;a_4b;a_5b
80,a_2a,0,2,0.00035,7,20000,10.675504684448242,a_001;a_003;a_004;a_005;a_006;a_2b;a_3a;a_4a;a_4b;a_5b
80,a_3b,0,2,0.00015,3,20000,10.675504684448242,a_001;a_003;a_004;a_005;a_006;a_2b;a_3a;a_4a;a_4b;a_5b
80,a_5a,1,2,0.01125,225,20000,10.675504684448242,a_001;a_003;a_004;a_005;a_006;a_2b;a_3a;a_4a;a_4b;a_5b
81,a_003,0,2,0.0007,14,20000,12.830058097839355,a_001;a_002;a_005;a_006;a_010;a_2a;a_2b;a_3b;a_4b;a_5a
81,a_004,0,2,0.0001,2,20000,12.830058097839355,a_001;a_002;a_005;a_006;a_010;a_2a;a_2b;a_3b;a_4b;a_5a
81,a_007,1,2,0.00025,5,20000,12.830058097839355,a_001;a_002;a_005;a_006;a_010;a_2a;a_2b;a_3b;a_4b;a_5a
81,a_009,0,2,0.0,0,20000,12.830058097839355,a_001;a_002;a_005;a_006;a_010;a_2a;a_2b;a_3b;a_4b;a_5a
81,a_011,0,2,5e-05,1,20000,12.830058097839355,a_001;a_002;a_005;a_006;a_010;a_2a;a_2b;a_3b;a_4b;a_5a
81,a_5b,1,2,0.0178,356,20000,12.830058097839355,a_001;a_002;a_005;a_006;a_010;a_2a;a_2b;a_3b;a_4b;a_5a
82,a_009,0,2,0.0,0,20000,19.104238510131836,a_001;a_003;a_006;a_007;a_010;a_012;a_2b;a_3a;a_4b
82,a_011,0,2,0.00015,3,20000,19.104238510131836,a_001;a_003;a_006;a_007;a_010;a_012;a_2b;a_3a;a_4b
82,a_1a,0,2,0.00145,29,20000,19.104238510131836,a_001;a_003;a_006;a_007;a_010;a_012;a_2b;a_3a;a_4b
82,a_3b,0,2,0.0003,6,20000,19.104238510131836,a_001;a_003;a_006;a_007;a_010;a_012;a_2b;a_3a;a_4b
82,a_4a,1,2,0.00965,193,20000,19.104238510131836,a_001;a_003;a_006;a_007;a_010;a_012;a_2b;a_3a;a_4b
82,a_5b,1,2,0.01695,339,20000,19.104238510131836,a_001;a_003;a_006;a_007;a_010;a_012;a_2b;a_3a;a_4b
83,a_004,0,0,5e-05,1,20000,17.38471794128418,a_002;a_003;a_005;a_007;a_010;a_1a;a_3a;a_4a;a_4b
83,a_012,1,0,0.0004,8,20000,17.38471794128418,a_002;a_003;a_005;a_007;a_010;a_1a;a_3a;a_4a;a_4b
83,a_2a,0,0,0.00045,9,20000,17.38471794128418,a_002;a_003;a_005;a_007;a_010;a_1a;a_3a;a_4a;a_4b
83,a_2b,0,0,0.00045,9,20000,17.38471794128418,a_002;a_003;a_005;a_007;a_010;a_1a;a_3a;a_4a;a_4b
83,a_3b,0,0,0.0001,2,20000,17.38471794128418,a_002;a_003;a_005;a_007;a_010;a_1a;a_3a;a_4a;a_4b
83,a_5a,1,0,0.01095,219,20000,17.38471794128418,a_002;a_003;a_005;a_007;a_010;a_1a;a_3a;a_4a;a_4b
84,a_002,1,0,0.0005,10,20000,13.025566101074219,a_003;a_005;a_007;a_011;a_1a;a_2b;a_3a;a_4a;a_4b;a_5a
84,a_006,0,0,5e-05,1,20000,13.025566101074219,a_003;a_005;a_007;a_011;a_1a;a_2b;a_3a;a_4a;a_4b;a_5a
84,a_009,0,0,0.0,0,20000,13.025566101074219,a_003;a_005;a_007;a_011;a_1a;a_2b;a_3a;a_4a;a_4b;a_5a
84,a_010,0,0,0.0,0,20000,13.025566101074219,a_003;a_005;a_007;a_011;a_1a;a_2b;a_3a;a_4a;a_4b;a_5a
84,a_012,1,0,5e-05,1,20000,13.025566101074219,a_003;a_005;a_007;a_011;a_1a;a_2b;a_3a;a_4a;a_4b;a_5a
84,a_2a,0,0,0.0001,2,20000,13.025566101074219,a_003;a_005;a_007;a_011;a_1a;a_2b;a_3a;a_4a;a_4b;a_5a
85,a_003,0,1,0.0006,12,20000,25.63983726501465,a_001;a_002;a_005;a_007;a_009;a_010;a_1a;a_3a;a_5a
85,a_004,0,1,0.0005,10,20000,25.63983726501465,a_001;a_002;a_005;a_007;a_009;a_010;a_1a;a_3a;a_5a
85,a_2a,0,1,0.00055,11,20000,25.63983726501465,a_001;a_002;a_005;a_007;a_009;a_010;a_1a;a_3a;a_5a
85,a_3b,0,1,0.00025,5,20000,25.63983726501465,a_001;a_002;a_005;a_007;a_009;a_010;a_1a;a_3a;a_5a
85,a_4b,1,1,0.00295,59,20000,25.63983726501465,a_001;a_002;a_005;a_007;a_009;a_010;a_1a;a_3a;a_5a
85,a_5b,1,1,0.0166,332,20000,25.63983726501465,a_001;a_002;a_005;a_007;a_009;a_010;a_1a;a_3a;a_5a
86,a_002,1,1,0.01435,287,20000,17.872356414794922,a_003;a_004;a_007;a_009;a_012;a_2a;a_2b;a_4a;a_5a;a_5b
86,a_010,0,1,0.0,0,20000,17.872356414794922,a_003;a_004;a_007;a_009;a_012;a_2a;a_2b;a_4a;a_5a;a_5b
86,a_011,0,1,0.0001,2,20000,17.872356414794922,a_003;a_004;a_007;a_009;a_012;a_2a;a_2b;a_4a;a_5a;a_5b
86,a_1a,0,1,0.0005,10,20000,17.872356414794922,a_003;a_004;a_007;a_009;a_012;a_2a;a_2b;a_4a;a_5a;a_5b
86,a_3a,0,1,0.00025,5,20000,17.872356414794922,a_003;a_004;a_007;a_009;a_012;a_2a;a_2b;a_4a;a_5a;a_5b
86,a_4b,1,1,0.00135,27,20000,17.872356414794922,a_003;a_004;a_007;a_009;a_012;a_2a;a_2b;a_4a;a_5a;a_5b
87,a_001,1,2,0.0,0,20000,14.964262962341309,a_002;a_003;a_005;a_007;a_010;a_1a;a_3b;a_5a;a_5b
87,a_004,0,2,0.0,0,20000,14.964262962341309,a_002;a_003;a_005;a_007;a_010;a_1a;a_3b;a_5a;a_5b
87,a_006,0,2,0.0,0,20000,14.964262962341309,a_002;a_003;a_005;a_007;a_010;a_1a;a_3b;a_5a;a_5b
87,a_009,0,2,0.0,0,20000,14.964262962341309,a_002;a_003;a_005;a_007;a_010;a_1a;a_3b;a_5a;a_5b
87,a_2b,0,2,5e-05,1,20000,14.964262962341309,a_002;a_003;a_005;a_007;a_010;a_1a;a_3b;a_5a;a_5b
87,a_4b,1,2,0.0002,4,20000,14.964262962341309,a_002;a_003;a_005;a_007;a_010;a_1a;a_3b;a_5a;a_5b
88,a_001,1,3,0.0002,4,20000,27.714155197143555,a_002;a_003;a_007;a_009;a_011;a_012;a_3a;a_5a;a_5b
88,a_004,0,3,0.0002,4,20000,27.714155197143555,a_002;a_003;a_007;a_009;a_011;a_012;a_3a;a_5a;a_5b
88,a_010,0,3,5e-05,1,20000,27.714155197143555,a_002;a_003;a_007;a_009;a_011;a_012;a_3a;a_5a;a_5b
88,a_1a,0,3,0.00045,9,20000,27.714155197143555,a_002;a_003;a_007;a_009;a_011;a_012;a_3a;a_5a;a_5b
88,a_2a,0,3,0.0003,6,20000,27.714155197143555,a_002;a_003;a_007;a_009;a_011;a_012;a_3a;a_5a;a_5b
88,a_4b,1,3,0.00175,35,20000,27.714155197143555,a_002;a_003;a_007;a_009;a_011;a_012;a_3a;a_5a;a_5b
89,a_009,0,0,0.0,0,20000,27.433971405029297,a_002;a_003;a_004;a_006;a_007;a_012;a_1a;a_2b;a_4a
89,a_010,0,0,0.0001,2,20000,27.433971405029297,a_002;a_003;a_004;a_006;a_007;a_012;a_1a;a_2b;a_4a
89,a_011,0,0,5e-05,1,20000,27.433971405029297,a_002;a_003;a_004;a_006;a_007;a_012;a_1a;a_2b;a_4a
89,a_3a,0,0,0.0003,6,20000,27.433971405029297,a_002;a_003;a_004;a_006;a_007;a_012;a_1a;a_2b;a_4a
89,a_4b,1,0,0.0025,50,20000,27.433971405029297,a_002;a_003;a_004;a_006;a_007;a_012;a_1a;a_2b;a_4a
89,a_5b,1,0,0.0158,316,20000,27.433971405029297,a_002;a_003;a_004;a_006;a_007;a_012;a_1a;a_2b;a_4a
90,a_001,1,2,0.0001,2,20000,20.288076400756836,a_002;a_005;a_006;a_007;a_011;a_1a;a_2b;a_3a;a_4b;a_5b
90,a_003,0,2,0.0004,8,20000,20.288076400756836,a_002;a_005;a_006;a_007;a_011;a_1a;a_2b;a_3a;a_4b;a_5b
90,a_004,0,2,0.0,0,20000,20.288076400756836,a_002;a_005;a_006;a_007;a_011;a_1a;a_2b;a_3a;a_4b;a_5b
90,a_009,0,2,0.0,0,20000,20.288076400756836,a_002;a_005;a_006;a_007;a_011;a_1a;a_2b;a_3a;a_4b;a_5b
90,a_3b,0,2,0.0,0,20000,20.288076400756836,a_002;a_005;a_006;a_007;a_011;a_1a;a_2b;a_3a;a_4b;a_5b
90,a_4a,1,2,0.00395,79,20000,20.288076400756836,a_002;a_005;a_006;a_007;a_011;a_1a;a_2b;a_3a;a_4b;a_5b
91,a_002,1,2,0.0123,246,20000,16.289587020874023,a_003;a_005;a_006;a_007;a_009;a_010;a_2a;a_4a;a_5a
91,a_004,0,2,0.0002,4,20000,16.289587020874023,a_003;a_005;a_006;a_007;a_009;a_010;a_2a;a_4a;a_5a
91,a_012,1,2,0.00035,7,20000,16.289587020874023,a_003;a_005;a_006;a_007;a_009;a_010;a_2a;a_4a;a_5a
91,a_1a,0,2,0.00085,17,20000,16.289587020874023,a_003;a_005;a_006;a_007;a_009;a_010;a_2a;a_4a;a_5a
91,a_2b,0,2,0.0002,4,20000,16.289587020874023,a_003;a_005;a_006;a_007;a_009;a_010;a_2a;a_4a;a_5a
91,a_3b,0,2,0.00015,3,20000,16.289587020874023,a_003;a_005;a_006;a_007;a_009;a_010;a_2a;a_4a;a_5a
92,a_003,0,1,0.00055,11,20000,23.11444091796875,a_001;a_002;a_007;a_009;a_010;a_011;a_012;a_2a;a_2b;a_4a
92,a_004,0,1,0.0003,6,20000,23.11444091796875,a_001;a_002;a_007;a_009;a_010;a_011;a_012;a_2a;a_2b;a_4a
92,a_006,0,1,0.0,0,20000,23.11444091796875,a_001;a_002;a_007;a_009;a_010;a_011;a_012;a_2a;a_2b;a_4a
92,a_1a,0,1,0.0007,14,20000,23.11444091796875,a_001;a_002;a_007;a_009;a_010;a_011;a_012;a_2a;a_2b;a_4a
92,a_4b,1,1,0.00225,45,20000,23.11444091796875,a_001;a_002;a_007;a_009;a_010;a_011;a_012;a_2a;a_2b;a_4a
92,a_5b,1,1,0.01545,309,20000,23.11444091796875,a_001;a_002;a_007;a_009;a_010;a_011;a_012;a_2a;a_2b;a_4a
93,a_006,0,2,0.00425,85,20000,6.238559722900391,a_001;a_002;a_003;a_004;a_007;a_1a;a_2a;a_2b;a_4a;a_4b
93,a_009,0,2,0.00455,91,20000,6.238559722900391,a_001;a_002;a_003;a_004;a_007;a_1a;a_2a;a_2b;a_4a;a_4b
93,a_010,0,2,0.00315,63,20000,6.238559722900391,a_001;a_002;a_003;a_004;a_007;a_1a;a_2a;a_2b;a_4a;a_4b
93,a_012,1,2,5e-05,1,20000,6.238559722900391,a_001;a_002;a_003;a_004;a_007;a_1a;a_2a;a_2b;a_4a;a_4b
93,a_3a,0,2,0.00055,11,20000,6.238559722900391,a_001;a_002;a_003;a_004;a_007;a_1a;a_2a;a_2b;a_4a;a_4b
93,a_5a,1,2,0.0094,188,20000,6.238559722900391,a_001;a_002;a_003;a_004;a_007;a_1a;a_2a;a_2b;a_4a;a_4b
94,a_012,1,2,0.00135,27,20000,6.1340179443359375,a_001;a_002;a_003;a_004;a_005;a_006;a_007;a_009;a_3a
94,a_1a,0,2,0.00025,5,20000,6.1340179443359375,a_001;a_002;a_003;a_004;a_005;a_006;a_007;a_009;a_3a
94,a_2a,0,2,5e-05,1,20000,6.1340179443359375,a_001;a_002;a_003;a_004;a_005;a_006;a_007;a_009;a_3a
94,a_2b,0,2,0.0002,4,20000,6.1340179443359375,a_001;a_002;a_003;a_004;a_005;a_006;a_007;a_009;a_3a
94,a_3b,0,2,5e-05,1,20000,6.1340179443359375,a_001;a_002;a_003;a_004;a_005;a_006;a_007;a_009;a_3a
94,a_5a,1,2,0.00815,163,20000,6.1340179443359375,a_001;a_002;a_003;a_004;a_005;a_006;a_007;a_009;a_3a
95,a_004,0,2,0.00015,3,20000,34.40460968017578,a_002;a_003;a_006;a_007;a_010;a_012;a_3a;a_3b;a_4b
95,a_009,0,2,0.0,0,20000,34.40460968017578,a_002;a_003;a_006;a_007;a_010;a_012;a_3a;a_3b;a_4b
95,a_1a,0,2,0.001,20,20000,34.40460968017578,a_002;a_003;a_006;a_007;a_010;a_012;a_3a;a_3b;a_4b
95,a_2a,0,2,0.0004,8,20000,34.40460968017578,a_002;a_003;a_006;a_007;a_010;a_012;a_3a;a_3b;a_4b
95,a_4a,1,2,0.0058,116,20000,34.40460968017578,a_002;a_003;a_006;a_007;a_010;a_012;a_3a;a_3b;a_4b
95,a_5a,1,2,0.0112,224,20000,34.40460968017578,a_002;a_003;a_006;a_007;a_010;a_012;a_3a;a_3b;a_4b
96,a_004,0,1,0.0002,4,20000,22.789485931396484,a_001;a_002;a_003;a_009;a_1a;a_2b;a_4a;a_4b;a_5b
96,a_007,1,1,0.00015,3,20000,22.789485931396484,a_001;a_002;a_003;a_009;a_1a;a_2b;a_4a;a_4b;a_5b
96,a_010,0,1,5e-05,1,20000,22.789485931396484,a_001;a_002;a_003;a_009;a_1a;a_2b;a_4a;a_4b;a_5b
96,a_012,1,1,0.0005,10,20000,22.789485931396484,a_001;a_002;a_003;a_009;a_1a;a_2b;a_4a;a_4b;a_5b
96,a_2a,0,1,0.0006,12,20000,22.789485931396484,a_001;a_002;a_003;a_009;a_1a;a_2b;a_4a;a_4b;a_5b
96,a_3a,0,1,0.00015,3,20000,22.789485931396484,a_001;a_002;a_003;a_009;a_1a;a_2b;a_4a;a_4b;a_5b
97,a_001,1,1,0.0,0,20000,22.32509422302246,a_005;a_010;a_012;a_1a;a_2a;a_2b;a_4a;a_4b;a_5a
97,a_003,0,1,0.0006,12,20000,22.32509422302246,a_005;a_010;a_012;a_1a;a_2a;a_2b;a_4a;a_4b;a_5a
97,a_006,0,1,5e-05,1,20000,22.32509422302246,a_005;a_010;a_012;a_1a;a_2a;a_2b;a_4a;a_4b;a_5a
97,a_009,0,1,0.0,0,20000,22.32509422302246,a_005;a_010;a_012;a_1a;a_2a;a_2b;a_4a;a_4b;a_5a
97,a_3b,0,1,0.0,0,20000,22.32509422302246,a_005;a_010;a_012;a_1a;a_2a;a_2b;a_4a;a_4b;a_5a
97,a_5b,1,1,0.00325,65,20000,22.32509422302246,a_005;a_010;a_012;a_1a;a_2a;a_2b;a_4a;a_4b;a_5a
98,a_006,0,1,0.0,0,20000,15.528599739074707,a_001;a_002;a_003;a_004;a_009;a_2b;a_3a;a_4b;a_5b
98,a_011,0,1,0.0001,2,20000,15.528599739074707,a_001;a_002;a_003;a_004;a_009;a_2b;a_3a;a_4b;a_5b
98,a_1a,0,1,0.0009,18,20000,15.528599739074707,a_001;a_002;a_003;a_004;a_009;a_2b;a_3a;a_4b;a_5b
98,a_2a,0,1,0.0003,6,20000,15.528599739074707,a_001;a_002;a_003;a_004;a_009;a_2b;a_3a;a_4b;a_5b
98,a_4a,1,1,0.00635,127,20000,15.528599739074707,a_001;a_002;a_003;a_004;a_009;a_2b;a_3a;a_4b;a_5b
98,a_5a,1,1,0.0111,222,20000,15.528599739074707,a_001;a_002;a_003;a_004;a_009;a_2b;a_3a;a_4b;a_5b
99,a_003,0,3,0.00085,17,20000,13.29135799407959,a_001;a_002;a_005;a_009;a_010;a_011;a_012;a_2a;a_3a;a_4a
99,a_006,0,3,5e-05,1,20000,13.29135799407959,a_001;a_002;a_005;a_009;a_010;a_011;a_012;a_2a;a_3a;a_4a
99,a_007,1,3,0.0005,10,20000,13.29135799407959,a_001;a_002;a_005;a_009;a_010;a_011;a_012;a_2a;a_3a;a_4a
99,a_2b,0,3,0.00065,13,20000,13.29135799407959,a_001;a_002;a_005;a_009;a_010;a_011;a_012;a_2a;a_3a;a_4a
99,a_3b,0,3,0.00015,3,20000,13.29135799407959,a_001;a_002;a_005;a_009;a_010;a_011;a_012;a_2a;a_3a;a_4a
99,a_5b,1,3,0.01865,373,20000,13.29135799407959,a_001;a_002;a_005;a_009;a_010;a_011;a_012;a_2a;a_3a;a_4a
